Time,X_estimated,Y_estimated,Psi_estimated,Roll_estimated,Rollrate_estimated,Delta_estimated,Velocity_estimated,GPS_X,GPS_Y,a_y,w_x,w_z,Delta_enc,Velocity,Steerrate
11.62,21.7574666817479,-3.06411689827195,0.633984546062284,0.00389803549443342,0.00791365912428519,0.00112229732192019,1.99994576722888,21.7252586891889,-3.08782980739901,-0.04488548654328,0.00744316331748865,0.00192999395907933,0.00112448652806509,2,-0.0360492367402783
11.63,21.773574053276,-3.05226232189524,0.634003808427796,0.00395539385238147,0.00777924579102719,0.00076510666970942,1.99994625132143,21.7252586891889,-3.08782980739901,-0.0464449398600642,0.00731310034675543,0.00131692097885507,0.00076728732350812,2,-0.0357199204556974
11.64,21.7896830030829,-3.0404098841955,0.634016940210291,0.00401121436643934,0.00764387079465086,0.000411255938887349,1.99994673109287,21.7252586891889,-3.08782980739901,-0.0479766329838795,0.00718213624495571,0.000709579998673373,0.000413427796153976,2,-0.0353859527354144
11.65,21.8057935870145,-3.02855966097481,0.634023998733963,0.00406549000938469,0.0075075537298658,6.07912386886006e-05,1.99994720658178,21.7252586891889,-3.08782980739901,-0.0494803776424708,0.00705029013313466,0.000108050122113541,6.29540347009298e-05,2,-0.0350473761453046
11.66,21.8219058599633,-3.0167117268256,0.634025042114391,0.0041182143508662,0.00737031452724204,-0.000286241802309611,1.99994767782637,21.7252586891889,-3.08782980739901,-0.050955989649163,0.00691758129664715,-0.000487590359325951,-0.00028408834530135,2,-0.034704238000228
11.67,21.8380198758611,-3.00486615512154,0.634020129250292,0.00416938128934796,0.00723217329663211,-0.000629798054013796,1.99994814486455,21.7252586891889,-3.08782980739901,-0.0524032889349656,0.00678402916585406,-0.00107726399618741,-0.000627654218907591,2,-0.0343565873606241
11.68,21.8541356876723,-2.99302301800861,0.634009319814969,0.00421898497815773,0.00709315029002646,-0.000969832890213243,1.99994860773384,21.7252586891889,-3.08782980739901,-0.0538220995784055,0.00664965330973937,-0.00166089419697657,-0.000967698961054042,2,-0.0340044742146451
11.69,21.8702533473862,-2.98118238639629,0.633992674247657,0.00426701980667107,0.00695326589470004,-0.00130630219344566,1.99994906647147,21.7252586891889,-3.08782980739901,-0.0552122498344551,0.00651447343270887,-0.00223840524052871,-0.00130417845376343,2,-0.0336479492709384
11.7,21.8863761739797,-2.96933987815986,0.633977221524571,0.00431348039669189,0.00681254063257405,-0.00163916236071931,1.99995067047813,21.8863783659311,-2.96933743171861,-0.0565735721628626,0.00637850937196903,-0.00280972228760814,-0.00163704909290326,2,-0.0332870639139835
11.71,21.9024976083291,-2.95750434614869,0.63394908803097,0.00435834841348371,0.00667099484047744,-0.0019683674487752,1.99995111080329,21.8863783659311,-2.96933743171861,-0.0579059039948777,0.00624178629039589,-0.0033747660493108,-0.00196626468179814,2,-0.032921558889488
11.72,21.9186210405578,-2.94567152488874,0.633915304279982,0.0044016426276152,0.00652865524794771,-0.00229387719554432,1.99995154719803,21.8863783659311,-2.96933743171861,-0.0592090867200836,0.0061043195806651,-0.00393346851221063,-0.00229178559328708,2,-0.0325520911488936
11.73,21.9347465186891,-2.93384148025234,0.633875933695989,0.00444335079526029,0.00638553821234798,-0.00261565030402879,1.99995197969742,21.8863783659311,-2.96933743171861,-0.0604829656123807,0.00596612897401495,-0.00448575807526707,-0.00261357010993094,2,-0.0321784516643864
11.74,21.9508740897439,-2.92201427683801,0.633831040412167,0.0044834663361855,0.00624166366826542,-0.00293364538309284,1.99995240833623,21.8863783659311,-2.96933743171861,-0.0617273902073985,0.0058272346984149,-0.00503156366138944,-0.00293157681956337,2,-0.0318006709632426
11.75,21.9670037997314,-2.91018997795831,0.633780689272103,0.00452198446277288,0.0060970525919273,-0.00324782148229298,1.99995283314892,21.8863783659311,-2.96933743171861,-0.0629422143682813,0.00568765719820591,-0.00557081502740471,-0.00324576479588954,2,-0.0314187976326174
11.76,21.9831356936432,-2.89836864563126,0.63372494582223,0.00455890106218,0.00595172629763931,-0.00355813820016492,1.99995325416966,21.8863783659311,-2.96933743171861,-0.0641272963203654,0.00554741705481746,-0.00610344285709575,-0.00355609365269375,2,-0.0310328856804211
11.77,21.9992698154483,-2.88655034057258,0.633663876302405,0.00459421237771069,0.00580570625227336,-0.00386455570323509,1.99995367143228,21.8863783659311,-2.96933743171861,-0.0652824986770301,0.00540653496412542,-0.00662937879307687,-0.00386252356241129,2,-0.0306429909717537
11.78,22.0154062080876,-2.87473512218821,0.633597547636159,0.00462791492049771,0.00565901403147477,-0.0041670347302875,1.99995408497033,21.8863783659311,-2.96933743171861,-0.0664076884629103,0.00526503172915289,-0.0071485554520148,-0.00416501526499675,2,-0.0302491702585458
11.79,22.0315449134694,-2.86292304856688,0.633526027420879,0.0046600054466095,0.00551167131182102,-0.00446553659599866,1.99995449481705,21.8863783659311,-2.96933743171861,-0.0675027371360962,0.00512292825655864,-0.00766090643563129,-0.00446353007433452,2,-0.0298514809337779
11.8,22.0476887429126,-2.85110979654108,0.63345732141138,0.00469048095219252,0.00536369987036654,-0.00476002319558978,1.99995595350817,22.0476906614336,-2.85110743474232,-0.0685675206096858,0.0049802455538266,-0.00816636634079813,-0.00475802988412062,2,-0.0294499809786097
11.81,22.0638321101259,-2.83930404703892,0.633375623536098,0.00471932365888013,0.00521512122100118,-0.00505045375322017,1.99995634667596,22.0476906614336,-2.85110743474232,-0.0696019201139621,0.00483701064101697,-0.00866486468704565,-0.00504847362980233,2,-0.0290443745681704
11.82,22.0799779094994,-2.82750160860583,0.633288940903705,0.00474655800267151,0.00506596410265919,-0.00533679395163328,1.99995673633425,22.0476906614336,-2.85110743474232,-0.0706058210323951,0.00469323936581452,-0.00915634381464011,-0.0053348277166663,2,-0.0286354086863978
11.83,22.0961261787635,-2.81570253398477,0.633197343718408,0.00477217308735069,0.00491624539481432,-0.0056190082848495,1.99995712251437,22.0476906614336,-2.85110743474232,-0.0715791128067906,0.00454895246512935,-0.00964074196163181,-0.00561705615989506,2,-0.0282228443228751
11.84,22.1122769545982,-2.80390687457229,0.633100902793816,0.00479616443748181,0.0047659859974344,-0.00589706112733481,1.99995750524737,22.0476906614336,-2.85110743474232,-0.0725216893564025,0.00440417119177129,-0.0101179979412738,-0.00589512330980566,2,-0.0278067149910605
11.85,22.128430272627,-2.79211468040736,0.632999689554991,0.00481852959127536,0.00461520794475518,-0.00617091734103305,1.99995788456402,22.0476906614336,-2.85110743474232,-0.0734334491423326,0.0042589169955038,-0.0105880514917801,-0.00616899405563208,2,-0.0273870745826424
11.86,22.1445861674122,-2.78032600016426,0.63289377603008,0.00483926682757188,0.00446393360459345,-0.00644054239683037,1.99995826049481,22.0476906614336,-2.85110743474232,-0.0743142951965633,0.00411321143301328,-0.0110508433791372,-0.00643863388542678,2,-0.0269639829794691
11.87,22.1607446724518,-2.7685408811464,0.632783234839867,0.00485837480263356,0.00431218546740357,-0.00670590239439103,1.99995863306997,22.0476906614336,-2.85110743474232,-0.0751641351409921,0.00396707614236886,-0.0115063154302897,-0.00670400890539596,2,-0.026537501996919
11.88,22.1769058201767,-2.75675936928041,0.632668139186978,0.00487585244912175,0.0041599860966731,-0.00696696406520896,1.99995900231945,22.0476906614336,-2.85110743474232,-0.0759828812035145,0.00382053283495988,-0.0119544105473679,-0.00696508584818941,2,-0.0261076942793443
11.89,22.1930696419478,-2.74498150911038,0.632548562845035,0.00489169894955573,0.00400735812025486,-0.0072236947749409,1.99995936827294,22.0476906614336,-2.85110743474232,-0.0767704502330069,0.00367360329175639,-0.0123950727171163,-0.00722183207839331,2,-0.0256746230203906
11.9,22.209238191274,-2.73320326241505,0.632433347753774,0.00490591373030717,0.00385432423011792,-0.00747606252689927,1.99996061304319,22.2092396790549,-2.73320111873723,-0.0775267637136298,0.00352630936037898,-0.0128282470192898,-0.00747421559742285,2,-0.0252383519029534
11.91,22.2254073548434,-2.72143268673197,0.632305033584111,0.00491847988792183,0.00370090678131186,-0.00772403237129068,1.99996096461904,22.2092396790549,-2.73320111873723,-0.0782517487070768,0.0033786794809069,-0.0132538729210527,-0.00772220113658806,2,-0.0247985539165212
11.92,22.2415792800494,-2.70966588802531,0.632172463424804,0.00492942709338491,0.00354713605758271,-0.00796757648097873,1.99996131305664,22.2092396790549,-2.73320111873723,-0.0789453365583183,0.00323072971663678,-0.0136719040302547,-0.00796576166609043,2,-0.0243560529502371
11.93,22.2577539939458,-2.69790290524818,0.632035713236225,0.00493874599522841,0.00339302920609718,-0.00820666570873194,1.99996165838403,22.2092396790549,-2.73320111873723,-0.0796074627815124,0.00308248148370049,-0.0140822894130158,-0.00820486750995008,2,-0.0239105843859647
11.94,22.2739315225101,-2.68614377595089,0.631894859479006,0.00494643430635495,0.00323860776608272,-0.00844127076578435,1.99996200062895,22.2092396790549,-2.73320111873723,-0.0802380675133159,0.0029339567238253,-0.0144849787539565,-0.00843948935254865,2,-0.023462184259857
11.95,22.290111890638,-2.67438853627106,0.631749979116473,0.00495249193898212,0.00308389448321465,-0.00867136289028837,1.99996233981893,22.2092396790549,-2.73320111873723,-0.0808370955746893,0.00278517755248071,-0.0148799227395288,-0.00866959846197206,2,-0.023010910942341
11.96,22.306295122141,-2.66263722092811,0.631601149605603,0.00495691959904835,0.00292891242603759,-0.0088969139797957,1.99996267598123,22.2092396790549,-2.73320111873723,-0.0814044964937094,0.00263616615971983,-0.0152670731687659,-0.00889516675453781,2,-0.0225568292565756
11.97,22.322481239746,-2.65088986321892,0.631448448885702,0.00495971838487357,0.00277368475335621,-0.00911789661156089,1.99996300914287,22.2092396790549,-2.73320111873723,-0.0819402245173928,0.00248694478221804,-0.0156463829871824,-0.00911616681454612,2,-0.0221000060008305
11.98,22.3386702650934,-2.63914649501368,0.631291955366743,0.0049608896752255,0.00261823465972154,-0.00933428404431973,1.99996333933065,22.2092396790549,-2.73320111873723,-0.0824442386203119,0.00233753569461407,-0.01601780629975,-0.00933257190184018,2,-0.0216405087294059
11.99,22.354862218737,-2.62740714675195,0.63113174791767,0.00496043509960293,0.00246258536611252,-0.00954605021927617,1.99996366657111,22.2092396790549,-2.73320111873723,-0.082916502512049,0.00218796120563342,-0.0163812983785777,-0.00954435595628101,2,-0.0211784054440827
12,22.3710582537496,-2.61566821125471,0.630977359813521,0.00495835653119039,0.00230676011992032,-0.00975316976237137,1.99996465822546,22.3710592190343,-2.6156663699656,-0.0833569846439565,0.00203824365511519,-0.0167368156694581,-0.00975149360156144,2,-0.0207137645280429
12.01,22.3872560157783,-2.60393683138726,0.630809962888316,0.00523513767244891,0.00215757073650619,-0.0100164605407149,1.9999649736932,22.3710592190343,-2.6156663699656,-0.0837499426245965,0.00177790830078034,-0.0171979415126941,-0.010020162731857,2,-0.0268669130295602
12.02,22.4034570669652,-2.59220997278005,0.630638047015138,0.00528715842728632,0.00188871845282362,-0.0102871397384524,1.99996528634501,22.3710592190343,-2.6156663699656,-0.0840860479360286,0.00150697707426663,-0.0176577214495992,-0.010288047686881,2,-0.0267884955023921
12.03,22.4196614963182,-2.58048776028917,0.630461485384065,0.00527534224608833,0.00159726886727248,-0.0105497886590574,1.99996559620603,22.3710592190343,-2.6156663699656,-0.0843645262159702,0.00123584794473866,-0.0181049827194366,-0.010548638799144,2,-0.0260591112263032
12.04,22.4358693167999,-2.56877021477943,0.630280415821439,0.00524519223140336,0.00130695472879642,-0.0108024871932994,1.99996590330117,22.3710592190343,-2.6156663699656,-0.0845856820281957,0.000966936240604201,-0.0185371411491426,-0.010800430432951,2,-0.0251791633806961
12.05,22.4520805300813,-2.55705734169086,0.63009500910908,0.00520912983774312,0.00102203778727425,-0.0110455802448929,1.99996620765511,22.3710592190343,-2.6156663699656,-0.0847500374849334,0.00070057143544072,-0.0189538497422274,-0.0110432204151934,2,-0.0242789982242434
12.06,22.468295137539,-2.54534914608691,0.629905430109109,0.00517028434987263,0.000742206893145903,-0.011279513513298,1.99996650929233,22.3710592190343,-2.6156663699656,-0.0848581183515623,0.000436616509085399,-0.0193552579624661,-0.0112770958290461,2,-0.0233875413852757
12.07,22.484513140833,-2.53364563344275,0.629711836033958,0.00512928507382263,0.000466456443587225,-0.0115045661890376,1.99996680823708,22.3710592190343,-2.6156663699656,-0.084910413577865,0.000174881851683092,-0.0197415689497195,-0.0115021750313755,2,-0.0225079202329321
12.08,22.5007345411624,-2.52194680862167,0.629514379304219,0.00508615452431663,0.000193949079428076,-0.0117208954960857,1.99996710451338,22.3710592190343,-2.6156663699656,-0.0849073764646167,-8.47878581010633e-05,-0.0201129479879664,-0.0117185543227975,2,-0.0216379291421998
12.09,22.5169593387112,-2.51025267511135,0.629313209641997,0.00504080923488258,-7.58875383804213e-05,-0.0119285928912176,1.99996739814507,22.3710592190343,-2.6156663699656,-0.0848494327848879,-0.000342507955022541,-0.0204695176328344,-0.011926305108796,2,-0.0207750785998517
12.1,22.5331887018508,-2.49856156634847,0.62911126065139,0.00499317604409485,-0.000343422049233607,-0.012127716790623,1.99996810907235,22.5331894961443,-2.49856066501522,-0.0847369879166836,-0.00059836356375966,-0.0208113689947809,-0.0121254804737245,2,-0.0199175364928543
12.11,22.5494202598532,-2.486876770888,0.628903108578785,0.00494320352583796,-0.00060888932054195,-0.0123183077377317,1.99996839373714,22.5331894961443,-2.49856066501522,-0.0845704322195741,-0.000852417076263274,-0.0211385703325398,-0.0123161201876697,2,-0.0190639713945143
12.12,22.5656552072407,-2.47519666577181,0.628691685329804,0.0048908767917842,-0.000872438353670425,-0.0125003994434543,1.99996867586095,22.5331894961443,-2.49856066501522,-0.0843501440705799,-0.00110472088548896,-0.0214511808030032,-0.0124982587176451,2,-0.0182138529975467
12.13,22.581893538351,-2.46352124647098,0.628477136779778,0.00483618310714954,-0.00113417125606634,-0.0126740199602186,1.99996895546648,22.5331894961443,-2.49856066501522,-0.084076492184896,-0.00135531607741221,-0.0217492493237593,-0.0126719245648638,2,-0.0173665847218677
12.14,22.5981352459506,-2.4518505062864,0.628259608322567,0.00477912100630522,-0.00139415736763502,-0.012839194028492,1.99996923257618,22.5331894961443,-2.49856066501522,-0.0837498374313093,-0.00160423663128528,-0.0220328191602035,-0.0128371429373603,2,-0.0165218372496516
12.15,22.6143803212274,-2.4401844363314,0.6280392449274,0.00471969520639258,-0.00165244601909635,-0.0129959443611803,1.99996950721235,22.5331894961443,-2.49856066501522,-0.0833705340993769,-0.00185151118294045,-0.0223019298644517,-0.0129939368796737,2,-0.0156793942313418
12.16,22.6306287537888,-2.42852302552245,0.627816191173677,0.00465791399719651,-0.00190907378078836,-0.0131442923067561,1.99996977939707,22.5331894961443,-2.49856066501522,-0.0829389308896783,-0.00209716409290915,-0.0225566184437909,-0.0131423279536311,2,-0.0148391073957381
12.17,22.6468805316621,-2.41686626057371,0.627590591274387,0.00459378782599507,-0.00216406867446595,-0.0132842582396583,1.9999700491522,22.5331894961443,-2.49856066501522,-0.0824553717316829,-0.00234121612549866,-0.0227969200976263,-0.0132823366677198,2,-0.01400087140887
12.18,22.6631356412977,-2.40521412599405,0.627362589092827,0.00452732850522699,-0.00241745266590582,-0.0134158618147112,1.99997031649945,22.5331894961443,-2.49856066501522,-0.0819201964886391,-0.002583684903835,-0.0230228687059679,-0.0134139827616985,2,-0.013164609397865
12.19,22.679394067572,-2.39356660408551,0.62713232815495,0.00445854876106169,-0.00266924316945187,-0.0135391221471551,1.99997058146031,22.5331894961443,-2.49856066501522,-0.0813337415840985,-0.00282458523311173,-0.0232344971718826,-0.0135372854061221,2,-0.0123302644423629
12.2,22.6956549825179,-2.3819212430718,0.626910084613679,0.00438746197386977,-0.00291945397938563,-0.013654057949331,1.99997101134154,22.6956547828084,-2.38192017544989,-0.0806963405706655,-0.00306392934469612,-0.0234318376763947,-0.0136522633508569,2,-0.0114977944734774
12.21,22.7119198738497,-2.37028271878943,0.626675735435619,0.00431406290808584,-0.00316809632896693,-0.0137606834932648,1.99997127010009,22.6956547828084,-2.38192017544989,-0.0800083257249001,-0.00330171955840159,-0.0236149141338347,-0.0137589305292844,2,-0.0106667178427522
